#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1755241477763449856,-0.156768,0.491035,-0.174307,0.260567,-0.774622,-0.276275,-0.505705,0.0571295,-0.0254697,-0.0341845,0.00745032,-0.0403522,0.01713,-0.0650808,-0.170567,0.371335
1755241477773449984,-0.156278,0.490846,-0.174657,0.272851,-0.771937,-0.28092,-0.500749,0.0408975,-0.0130475,-0.0357469,0.00745083,-0.0403735,0.0171369,-0.0650041,-0.170686,0.371279
1755241477783449856,-0.155944,0.490771,-0.175025,0.284974,-0.769245,-0.285943,-0.495266,0.0264267,-0.00186911,-0.0379557,0.00744978,-0.0403943,0.0171436,-0.0649254,-0.170805,0.371222
1755241477793449984,-0.155733,0.490818,-0.175422,0.296066,-0.766765,-0.290885,-0.489696,0.0164364,0.0118025,-0.0416232,0.00744708,-0.0404144,0.0171499,-0.0648448,-0.170923,0.371167
1755241477803449856,-0.155596,0.491025,-0.175865,0.305863,-0.764547,-0.295408,-0.484406,0.0116105,0.03008,-0.0472545,0.00744291,-0.0404337,0.0171563,-0.0647621,-0.171041,0.371111
1755241477813449984,-0.155486,0.491437,-0.176373,0.314848,-0.762362,-0.299567,-0.479515,0.0105636,0.0529777,-0.0544228,0.00743788,-0.0404522,0.0171634,-0.0646773,-0.171158,0.371056
1755241477823449856,-0.155381,0.492103,-0.176952,0.323491,-0.760087,-0.303475,-0.474895,0.0103989,0.0805593,-0.0613132,0.0074326,-0.0404702,0.0171718,-0.0645903,-0.171276,0.371001
1755241477833449728,-0.155282,0.493063,-0.177594,0.331632,-0.757521,-0.30707,-0.471053,0.00939236,0.111718,-0.066798,0.0074273,-0.040488,0.0171815,-0.0645013,-0.171393,0.370946
1755241477843449856,-0.155201,0.494343,-0.178285,0.339132,-0.75496,-0.309934,-0.467939,0.00658929,0.144302,-0.0712625,0.00742185,-0.0405054,0.017192,-0.0644103,-0.171511,0.370891
1755241477853449728,-0.155147,0.495943,-0.179018,0.345987,-0.75253,-0.312183,-0.465332,0.0044395,0.175457,-0.0752136,0.00741613,-0.0405225,0.0172029,-0.0643173,-0.171627,0.370836
1755241477863449856,-0.155104,0.497846,-0.179784,0.352466,-0.750158,-0.314098,-0.463004,0.00442654,0.204859,-0.0779516,0.00741006,-0.0405398,0.0172139,-0.0642225,-0.171742,0.370781
1755241477873449728,-0.155053,0.500037,-0.180572,0.35829,-0.747937,-0.315441,-0.461211,0.00602684,0.23326,-0.0793267,0.00740319,-0.0405578,0.0172246,-0.064126,-0.171856,0.370726
1755241477883449856,-0.154979,0.502504,-0.181365,0.363287,-0.745712,-0.315769,-0.46068,0.00870555,0.259819,-0.0790983,0.00739493,-0.0405766,0.017235,-0.064028,-0.171968,0.370671
1755241477893449728,-0.15488,0.505225,-0.182145,0.366507,-0.744046,-0.314642,-0.461594,0.0109135,0.284084,-0.0765687,0.00738486,-0.0405958,0.017245,-0.0639288,-0.172078,0.370616
1755241477903449856,-0.154771,0.508176,-0.18288,0.367722,-0.74316,-0.312162,-0.463733,0.0106492,0.30556,-0.0698765,0.00737309,-0.040615,0.0172547,-0.0638282,-0.172185,0.370561
1755241477913449728,-0.154671,0.511317,-0.183533,0.367187,-0.742991,-0.308671,-0.466755,0.00945682,0.321901,-0.0605812,0.00736061,-0.0406344,0.0172643,-0.0637266,-0.172289,0.370507
1755241477923449856,-0.154579,0.514587,-0.184083,0.365172,-0.743493,-0.304405,-0.470325,0.00904408,0.331062,-0.0492151,0.00734868,-0.0406539,0.0172737,-0.0636239,-0.172389,0.370453
1755241477933449728,-0.154482,0.517909,-0.184514,0.361495,-0.744961,-0.299355,-0.474068,0.0107274,0.332445,-0.0369462,0.00733758,-0.0406741,0.0172827,-0.0635202,-0.172485,0.3704
1755241477943449856,-0.154353,0.521205,-0.184827,0.35642,-0.747185,-0.293887,-0.477818,0.0154639,0.325746,-0.0258314,0.00732675,-0.0406953,0.017291,-0.0634156,-0.172576,0.370348
1755241477953449728,-0.154158,0.5244,-0.185041,0.350506,-0.749747,-0.288337,-0.481547,0.0242132,0.312852,-0.0175261,0.00731575,-0.0407174,0.0172982,-0.0633105,-0.172662,0.370297
1755241477963449600,-0.153841,0.527459,-0.185196,0.343495,-0.7526,-0.282484,-0.4856,0.0399727,0.299251,-0.0140044,0.0073048,-0.0407399,0.0173043,-0.0632052,-0.172743,0.370245
1755241477973449728,-0.153335,0.530412,-0.185342,0.334328,-0.755892,-0.275514,-0.49086,0.0620753,0.292488,-0.0159101,0.00729505,-0.0407617,0.0173097,-0.0630997,-0.172819,0.370194
1755241477983449600,-0.152569,0.533346,-0.185531,0.320648,-0.760322,-0.266146,-0.498259,0.0921274,0.295381,-0.0222594,0.00728733,-0.0407815,0.0173148,-0.0629939,-0.172889,0.370143
1755241477993449728,-0.151463,0.536355,-0.185794,0.301508,-0.765787,-0.25354,-0.508312,0.129876,0.307175,-0.0305868,0.00728154,-0.0407985,0.0173195,-0.0628875,-0.172954,0.370091
1755241478003449600,-0.149938,0.539497,-0.186147,0.277989,-0.771407,-0.237847,-0.520655,0.176235,0.320649,-0.0398594,0.00727784,-0.0408132,0.0173237,-0.06278,-0.173013,0.370039
1755241478013449728,-0.147916,0.542719,-0.186586,0.253675,-0.775821,-0.221682,-0.533487,0.228285,0.321733,-0.0472879,0.00727652,-0.0408273,0.017328,-0.0626712,-0.173066,0.369986
1755241478023449600,-0.145386,0.545883,-0.187067,0.230959,-0.778286,-0.206814,-0.546038,0.276343,0.31007,-0.0481855,0.00727639,-0.0408435,0.0173329,-0.062561,-0.173113,0.369931
1755241478033449728,-0.142438,0.548913,-0.187536,0.208595,-0.778792,-0.192278,-0.559465,0.311426,0.295828,-0.0454092,0.00727578,-0.0408625,0.0173381,-0.0624495,-0.173154,0.369875
1755241478043449600,-0.139201,0.551784,-0.187972,0.184197,-0.77831,-0.176224,-0.573803,0.334656,0.277584,-0.0416771,0.0072741,-0.0408835,0.0173432,-0.0623369,-0.173189,0.369818
1755241478053449728,-0.135771,0.554431,-0.188374,0.157448,-0.777128,-0.15844,-0.588369,0.350394,0.250527,-0.038783,0.00727136,-0.0409052,0.0173477,-0.0622235,-0.173219,0.369761
1755241478063449600,-0.13221,0.556754,-0.18875,0.130121,-0.774886,-0.140357,-0.602429,0.360994,0.212903,-0.0363341,0.00726775,-0.0409268,0.0173517,-0.0621094,-0.173243,0.369704
1755241478073449728,-0.12857,0.55866,-0.189097,0.103825,-0.771395,-0.12315,-0.615633,0.366086,0.168138,-0.0329993,0.00726302,-0.0409473,0.017356,-0.0619946,-0.173262,0.369647
1755241478083449600,-0.124903,0.560129,-0.189405,0.077983,-0.767133,-0.106797,-0.62771,0.366737,0.126461,-0.0284189,0.00725677,-0.0409667,0.0173614,-0.0618792,-0.173276,0.36959
1755241478093449472,-0.121244,0.561212,-0.189666,0.0516723,-0.76217,-0.0907615,-0.638897,0.364495,0.0908924,-0.0237893,0.00724896,-0.0409852,0.0173684,-0.0617633,-0.173285,0.369535
1755241478103449600,-0.117612,0.561967,-0.189881,0.0246906,-0.756521,-0.0744249,-0.649251,0.361794,0.0608006,-0.0191754,0.00723987,-0.0410027,0.0173771,-0.061647,-0.173291,0.369479
1755241478113449472,-0.114005,0.562442,-0.190049,0.00247182,0.750074,0.0578159,0.658817,0.359515,0.0344183,-0.0142357,0.00722991,-0.0410192,0.0173872,-0.0615304,-0.173293,0.369423
1755241478123449600,-0.110423,0.562652,-0.190161,0.0292042,0.742601,0.0416064,0.667802,0.356526,0.00749463,-0.00795967,0.00721946,-0.0410349,0.0173981,-0.0614135,-0.173293,0.369367
1755241478133449472,-0.106878,0.562577,-0.190203,0.0551522,0.733822,0.0267104,0.676572,0.35203,-0.022765,-0.000565229,0.00720863,-0.0410492,0.0174088,-0.0612964,-0.17329,0.36931
1755241478143449600,-0.103391,0.562186,-0.190177,0.0799208,0.723938,0.0137018,0.685083,0.344677,-0.0554545,0.00561606,0.00719747,-0.0410616,0.0174184,-0.0611791,-0.173284,0.369253
1755241478153449472,-0.0999913,0.561476,-0.190094,0.103732,0.713118,0.00230459,0.693323,0.334968,-0.0856928,0.0110483,0.00718605,-0.0410719,0.0174266,-0.0610615,-0.173277,0.369195
1755241478163449600,-0.0966916,0.560507,-0.18995,0.127622,0.701469,-0.00875831,0.701125,0.324767,-0.106703,0.0179862,0.00717464,-0.0410802,0.0174337,-0.0609437,-0.173268,0.369137
1755241478173449472,-0.0934954,0.559377,-0.189725,0.152298,0.689007,-0.0206066,0.708273,0.314282,-0.118345,0.0272315,0.0071644,-0.0410871,0.0174396,-0.0608256,-0.173258,0.369078
1755241478183449600,-0.0904054,0.558151,-0.189404,0.178143,0.674985,-0.0343702,0.715178,0.303414,-0.127244,0.0370075,0.00715657,-0.0410929,0.0174444,-0.0607071,-0.173247,0.36902
1755241478193449472,-0.0874344,0.556789,-0.188985,0.203436,0.659681,-0.0487515,0.721843,0.2904,-0.146266,0.0466909,0.00715141,-0.0410969,0.0174483,-0.0605882,-0.173236,0.368961
1755241478203449600,-0.0845923,0.555204,-0.188471,0.227084,0.643721,-0.0620718,0.728151,0.278123,-0.170926,0.0561177,0.00714859,-0.0410991,0.0174513,-0.0604689,-0.173223,0.368904
1755241478213449472,-0.081856,0.553361,-0.187862,0.249276,0.627273,-0.0742209,0.734085,0.269228,-0.197912,0.0659675,0.00714713,-0.0410999,0.0174536,-0.0603489,-0.173209,0.368846
1755241478223449344,-0.0792055,0.551238,-0.187148,0.270331,0.610415,-0.0853331,0.739617,0.260265,-0.226463,0.0768812,0.00714579,-0.0411008,0.0174558,-0.0602284,-0.173195,0.36879
1755241478233449472,-0.0766705,0.548835,-0.186316,0.290835,0.592489,-0.0940308,0.745339,0.245736,-0.253563,0.0897886,0.00714409,-0.0411032,0.0174582,-0.0601075,-0.17318,0.368734
1755241478243449344,-0.0743123,0.546192,-0.185347,0.31048,0.573829,-0.100439,0.751156,0.224673,-0.273835,0.104025,0.00714243,-0.0411075,0.0174607,-0.0599867,-0.173165,0.368679
1755241478253449472,-0.0722137,0.5434,-0.184246,0.329029,0.55505,-0.105286,0.756686,0.193873,-0.28272,0.115685,0.00714107,-0.0411134,0.0174635,-0.0598664,-0.17315,0.368623
1755241478263449344,-0.0704518,0.540581,-0.183043,0.346032,0.536691,-0.108663,0.761851,0.157967,-0.279804,0.124387,0.00713967,-0.0411206,0.0174666,-0.059747,-0.173135,0.368568
1755241478273449472,-0.0690625,0.537825,-0.181768,0.362193,0.518645,-0.111536,0.766409,0.119194,-0.270796,0.130341,0.00713771,-0.0411284,0.0174699,-0.0596288,-0.173119,0.368512
1755241478283449344,-0.0680938,0.535166,-0.180442,0.377075,0.501823,-0.112483,0.770283,0.0737261,-0.260943,0.134516,0.00713528,-0.0411365,0.0174731,-0.0595121,-0.173104,0.368455
1755241478293449472,-0.0675987,0.532605,-0.17909,0.390412,0.487204,-0.11077,0.773266,0.0251954,-0.250945,0.135555,0.00713293,-0.0411449,0.0174754,-0.0593968,-0.173089,0.368398
1755241478303449344,-0.0675801,0.530157,-0.177738,0.403186,0.474031,-0.107821,0.775313,-0.0211998,-0.237757,0.134362,0.007131,-0.041154,0.0174766,-0.059283,-0.173075,0.36834
1755241478313449472,-0.0680131,0.527875,-0.176413,0.415386,0.461629,-0.104022,0.776874,-0.0650693,-0.217538,0.130103,0.00712945,-0.0411632,0.0174773,-0.0591709,-0.173062,0.368281
1755241478323449344,-0.0688671,0.525834,-0.175157,0.426414,0.450435,-0.099505,0.77806,-0.105313,-0.189686,0.120354,0.00712806,-0.0411716,0.0174785,-0.0590603,-0.17305,0.368223
1755241478333449472,-0.0701055,0.524102,-0.174036,0.43581,0.442071,-0.0943722,0.778291,-0.141929,-0.155969,0.102787,0.00712722,-0.0411802,0.0174812,-0.0589509,-0.17304,0.368164
1755241478343449344,-0.0716921,0.522729,-0.17313,0.443554,0.436898,-0.0887531,0.777498,-0.174982,-0.118163,0.0775626,0.00712773,-0.0411909,0.0174858,-0.0588427,-0.173031,0.368104
1755241478353449472,-0.0735942,0.521755,-0.172499,0.44971,0.434624,-0.08275,0.775897,-0.205123,-0.0760898,0.0482305,0.00712997,-0.0412044,0.0174922,-0.0587356,-0.173022,0.368045
1755241478363449344,-0.0757864,0.521218,-0.172168,0.454683,0.434069,-0.0760179,0.773995,-0.232993,-0.0311434,0.0181837,0.00713374,-0.0412195,0.0175,-0.0586296,-0.173012,0.367985
1755241478373449216,-0.0782437,0.521123,-0.172129,0.458914,0.434611,-0.0689602,0.771852,-0.258127,0.0118034,-0.010186,0.00713826,-0.0412337,0.0175083,-0.0585246,-0.173002,0.367925
1755241478383449344,-0.0809417,0.521436,-0.172362,0.461625,0.43808,-0.0623254,0.768833,-0.281184,0.0501108,-0.0361529,0.0071432,-0.0412463,0.0175165,-0.0584205,-0.172991,0.367864
1755241478393449216,-0.0838606,0.522108,-0.172836,0.462527,0.444644,-0.0562588,0.764981,-0.302315,0.0836526,-0.0579678,0.00714896,-0.0412591,0.0175248,-0.0583173,-0.172979,0.367803
1755241478403449344,-0.086982,0.523092,-0.173499,0.461876,0.453341,-0.0501724,0.760681,-0.321625,0.11267,-0.0739393,0.00715585,-0.0412729,0.0175333,-0.0582152,-0.172965,0.367742
1755241478413449216,-0.0902829,0.524345,-0.174296,0.46035,0.463216,-0.0436912,0.756042,-0.338057,0.137396,-0.0847558,0.00716362,-0.0412875,0.0175418,-0.0581144,-0.17295,0.36768
1755241478423449344,-0.0937297,0.525825,-0.175182,0.458193,0.473753,-0.0369787,0.751166,-0.350611,0.158133,-0.0920835,0.00717143,-0.0413014,0.0175497,-0.0580149,-0.172933,0.367617
1755241478433449216,-0.097274,0.527492,-0.176125,0.454451,0.485852,-0.0299892,0.746005,-0.357375,0.174757,-0.0960612,0.0071787,-0.0413139,0.0175571,-0.0579166,-0.172914,0.367554
1755241478443449344,-0.100856,0.529309,-0.177094,0.449374,0.499098,-0.0234968,0.740549,-0.358237,0.188279,-0.0973175,0.00718552,-0.0413256,0.0175646,-0.0578195,-0.172893,0.367489
1755241478453449216,-0.104425,0.531237,-0.178051,0.443504,0.512757,-0.0176524,0.734897,-0.355142,0.196343,-0.0933399,0.00719209,-0.041337,0.0175725,-0.0577233,-0.172871,0.367423
1755241478463449344,-0.107959,0.533207,-0.178937,0.436886,0.526667,-0.0117523,0.729119,-0.35168,0.196757,-0.083268,0.00719843,-0.0413484,0.0175805,-0.057628,-0.172846,0.367356
1755241478473449216,-0.11146,0.535146,-0.179698,0.429268,0.540943,-0.00490391,0.723247,-0.348196,0.190267,-0.0683619,0.00720402,-0.0413599,0.0175881,-0.0575336,-0.17282,0.367286
1755241478483449344,-0.114922,0.536998,-0.180291,0.420072,0.555682,0.00349697,0.717457,-0.343905,0.179752,-0.0500264,0.00720849,-0.0413716,0.0175947,-0.0574399,-0.172791,0.367215
1755241478493449216,-0.118334,0.538733,-0.180694,0.409875,0.570324,0.0123666,0.711745,-0.338163,0.16672,-0.0304467,0.00721201,-0.0413835,0.0176008,-0.0573469,-0.172762,0.367141
1755241478503449088,-0.121687,0.540316,-0.180897,0.39918,0.584658,0.0213517,0.705956,-0.332168,0.149245,-0.0102308,0.00721492,-0.0413956,0.0176067,-0.0572546,-0.172731,0.367065
1755241478513449216,-0.124973,0.541704,-0.180903,0.388039,0.598787,0.0305966,0.69996,-0.324645,0.127949,0.0088886,0.00721754,-0.0414082,0.0176129,-0.0571629,-0.172699,0.366987
1755241478523449088,-0.12817,0.542872,-0.180723,0.376489,0.612635,0.0400726,0.693778,-0.314058,0.105768,0.0270105,0.00722009,-0.0414215,0.0176196,-0.0570717,-0.172667,0.366906
1755241478533449216,-0.131247,0.543823,-0.180364,0.36445,0.625849,0.0497756,0.687758,-0.30087,0.0845551,0.0446499,0.00722264,-0.0414359,0.0176273,-0.0569809,-0.172634,0.366822
1755241478543449088,-0.13418,0.544575,-0.179834,0.351773,0.638409,0.059587,0.682011,-0.28553,0.0663361,0.0612023,0.00722514,-0.0414509,0.0176361,-0.0568904,-0.172602,0.366736
1755241478553449216,-0.136963,0.545162,-0.179148,0.338574,0.650424,0.0693548,0.676392,-0.27115,0.051226,0.0757555,0.00722747,-0.0414663,0.0176459,-0.0568001,-0.172569,0.366648
1755241478563449088,-0.139613,0.545602,-0.178323,0.324692,0.662151,0.0794192,0.670688,-0.258736,0.0368623,0.0888958,0.00722937,-0.0414824,0.0176565,-0.0567096,-0.172537,0.366557
1755241478573449216,-0.142139,0.545908,-0.177385,0.310468,0.673503,0.0895462,0.664819,-0.246116,0.0246437,0.0980744,0.00723053,-0.0414994,0.0176672,-0.056619,-0.172505,0.366463
1755241478583449088,-0.144529,0.546109,-0.176385,0.29656,0.683915,0.0985201,0.659247,-0.231371,0.0159375,0.101076,0.00723089,-0.0415172,0.0176779,-0.0565279,-0.172474,0.366366
1755241478593449216,-0.146756,0.546233,-0.175384,0.283825,0.693141,0.104743,0.654238,-0.213719,0.00882697,0.0986438,0.00723047,-0.0415353,0.0176891,-0.0564362,-0.172444,0.366267
1755241478603449088,-0.148802,0.546275,-0.174413,0.272198,0.701382,0.108738,0.649728,-0.19539,-0.00113058,0.0959801,0.00722931,-0.0415535,0.017701,-0.0563435,-0.172415,0.366166
1755241478613449216,-0.150665,0.546184,-0.173448,0.259928,0.709429,0.112681,0.645331,-0.177031,-0.0179602,0.0973935,0.0072276,-0.0415718,0.0177134,-0.0562499,-0.172387,0.366061
1755241478623449088,-0.152342,0.545897,-0.17245,0.246913,0.717361,0.117249,0.640843,-0.158401,-0.0401788,0.102611,0.0072254,-0.0415908,0.0177253,-0.0561551,-0.17236,0.365955
1755241478633448960,-0.15384,0.545359,-0.171383,0.233303,0.724798,0.122754,0.636529,-0.141289,-0.0682038,0.111161,0.00722283,-0.0416107,0.0177361,-0.0560592,-0.172334,0.365846
1755241478643449088,-0.155181,0.544516,-0.17022,0.21896,0.731676,0.129472,0.632411,-0.127192,-0.100731,0.121453,0.00722013,-0.0416313,0.0177455,-0.0559623,-0.17231,0.365734
1755241478653448960,-0.156396,0.543345,-0.168954,0.204229,0.738041,0.13739,0.62826,-0.115803,-0.133307,0.131413,0.00721753,-0.0416523,0.0177538,-0.0558645,-0.172287,0.365622
1755241478663449088,-0.157506,0.541864,-0.167602,0.18951,0.744039,0.145528,0.62395,-0.106461,-0.162395,0.138727,0.00721521,-0.0416737,0.0177618,-0.0557659,-0.172266,0.365508
1755241478673448960,-0.158537,0.540114,-0.166193,0.174855,0.749763,0.153498,0.619451,-0.0997515,-0.187072,0.142548,0.00721345,-0.0416954,0.0177705,-0.0556665,-0.172247,0.365394
1755241478683449088,-0.159501,0.538141,-0.164764,0.160196,0.755329,0.161561,0.614584,-0.0927106,-0.207043,0.14284,0.00721234,-0.0417173,0.0177802,-0.0555664,-0.172229,0.365279
1755241478693448960,-0.160384,0.535982,-0.163341,0.145321,0.760738,0.169925,0.609332,-0.083401,-0.224754,0.141674,0.00721178,-0.0417395,0.017791,-0.0554655,-0.172214,0.365165
1755241478703449088,-0.161156,0.533652,-0.161939,0.130278,0.765933,0.178457,0.603761,-0.0703991,-0.241115,0.138455,0.00721154,-0.041762,0.0178028,-0.0553639,-0.1722,0.365051
1755241478713448960,-0.161779,0.531162,-0.160578,0.115406,0.770797,0.186878,0.598022,-0.0536718,-0.256804,0.133458,0.00721127,-0.0417851,0.0178154,-0.0552616,-0.172189,0.364937
1755241478723449088,-0.162222,0.528519,-0.159272,0.100502,0.775271,0.195477,0.592151,-0.0346768,-0.271343,0.12764,0.00721027,-0.0418091,0.0178288,-0.0551585,-0.172179,0.364823
1755241478733448960,-0.162473,0.525761,-0.158036,0.0850213,0.779153,0.204888,0.58627,-0.0155799,-0.279452,0.119219,0.0072077,-0.0418338,0.017843,-0.0550548,-0.172171,0.364709
1755241478743449088,-0.162537,0.522961,-0.156897,0.0694193,0.78237,0.214412,0.580608,0.00276789,-0.279427,0.108194,0.00720308,-0.041859,0.0178578,-0.0549505,-0.172165,0.364595
1755241478753448960,-0.162421,0.520201,-0.155882,0.0545545,0.784992,0.223279,0.575289,0.0203372,-0.27193,0.0945225,0.00719645,-0.0418843,0.017873,-0.0548455,-0.172161,0.364482
1755241478763448832,-0.162132,0.517536,-0.15501,0.0408881,0.78714,0.231077,0.570388,0.0376218,-0.260948,0.079767,0.00718825,-0.0419097,0.0178884,-0.0547396,-0.17216,0.364369
1755241478773448960,-0.161667,0.514973,-0.154284,0.0281345,0.788838,0.238184,0.565872,0.055394,-0.252279,0.0655298,0.00717924,-0.0419354,0.0179038,-0.0546327,-0.172163,0.364256
1755241478783448832,-0.161022,0.512476,-0.153698,0.0158577,0.789992,0.245125,0.56176,0.0736542,-0.24742,0.0516616,0.0071697,-0.0419616,0.0179188,-0.0545248,-0.172168,0.364144
1755241478793448960,-0.160197,0.510022,-0.153251,0.00386248,0.790545,0.251925,0.558173,0.0911705,-0.243108,0.0376871,0.0071592,-0.0419883,0.0179335,-0.0544158,-0.172176,0.364032
1755241478803448832,-0.15921,0.507638,-0.152946,0.00751008,-0.790568,-0.258519,-0.55508,0.10589,-0.232573,0.0234564,0.00714739,-0.0420149,0.0179482,-0.0543059,-0.172188,0.363922
1755241478813448960,-0.158093,0.505402,-0.152778,0.0177737,-0.790243,-0.264476,-0.552497,0.117076,-0.213833,0.0102033,0.00713429,-0.0420415,0.0179635,-0.0541948,-0.172203,0.363812
1755241478823448832,-0.156885,0.503386,-0.152744,0.0267093,-0.789731,-0.269589,-0.550394,0.124131,-0.18867,-0.00342298,0.00712072,-0.0420682,0.0179799,-0.0540827,-0.172222,0.363702
1755241478833448960,-0.155623,0.501641,-0.152849,0.0339218,-0.788881,-0.273936,-0.549068,0.127788,-0.16023,-0.0178148,0.00710774,-0.0420951,0.0179973,-0.0539694,-0.172245,0.363594
1755241478843448832,-0.154336,0.500182,-0.153101,0.039689,-0.787787,-0.277111,-0.548658,0.129621,-0.131837,-0.032578,0.00709567,-0.0421219,0.0180149,-0.0538549,-0.172271,0.363486
1755241478853448960,-0.153027,0.498994,-0.153502,0.0439775,-0.786603,-0.279114,-0.549014,0.132496,-0.106213,-0.0474892,0.00708432,-0.0421484,0.0180324,-0.0537393,-0.1723,0.363379
1755241478863448832,-0.151676,0.498044,-0.154046,0.0474415,-0.785341,-0.280548,-0.549801,0.138124,-0.084074,-0.0611491,0.00707364,-0.0421746,0.0180493,-0.0536223,-0.172331,0.363273
1755241478873448960,-0.150254,0.497301,-0.154718,0.0502869,-0.78396,-0.28172,-0.55092,0.146431,-0.064975,-0.0729127,0.00706355,-0.0422006,0.0180653,-0.0535039,-0.172365,0.363168
1755241478883448832,-0.148742,0.496739,-0.155498,0.0526049,-0.782313,-0.282709,-0.552535,0.155978,-0.047447,-0.0829817,0.00705352,-0.0422267,0.0180804,-0.0533839,-0.172399,0.363066
1755241478893448704,-0.147136,0.496356,-0.156379,0.0542022,-0.780301,-0.283387,-0.554873,0.165146,-0.0290065,-0.0932755,0.00704286,-0.0422527,0.0180945,-0.0532624,-0.172434,0.362965
1755241478903448832,-0.145443,0.496168,-0.157366,0.0542932,-0.778034,-0.283123,-0.558173,0.173172,-0.0080128,-0.104263,0.00703125,-0.0422783,0.0181077,-0.0531393,-0.172469,0.362867
1755241478913448704,-0.14368,0.496217,-0.158465,0.0531356,-0.775663,-0.282027,-0.562125,0.179161,0.0185618,-0.115448,0.00701884,-0.0423035,0.0181204,-0.0530145,-0.172505,0.362771
1755241478923448832,-0.141869,0.496572,-0.159663,0.050625,-0.773282,-0.279891,-0.566686,0.182644,0.0536694,-0.123732,0.0070063,-0.0423287,0.0181328,-0.0528882,-0.17254,0.362679
